filename,width,height,class,xmin,ymin,xmax,ymax
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,38,382,98,457
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,131,409,182,465
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,219,426,272,488
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,302,521,361,608
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,137,491,187,551
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,0,197,18,257
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,411,80,453,123
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,501,14,544,61
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,575,15,626,86
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,505,90,550,156
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,405,152,470,226
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,503,269,554,341
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,414,254,465,323
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,581,283,640,362
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,577,373,633,445
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,490,462,549,527
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,575,473,625,536
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,573,562,625,614
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,410,359,462,422
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,312,345,375,420
DJI_1770_JPG.rf.8140e87e913812fd076c555b7f58382b.jpg,640,640,arbre,222,604,276,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,20,0,62,45
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,10,62,58,127
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,7,132,67,208
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,10,230,62,301
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,12,329,61,393
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,21,422,60,486
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,27,521,78,574
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,37,593,88,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,107,614,174,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,109,524,162,586
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,104,427,163,491
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,97,337,152,412
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,87,230,146,308
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,88,138,145,214
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,89,50,148,125
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,176,48,241,116
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,176,0,227,30
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,264,0,318,35
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,261,48,322,121
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,264,131,330,209
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,268,236,335,316
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,180,237,242,308
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,183,344,245,418
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,194,437,249,508
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,210,538,236,578
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,205,619,256,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,303,621,347,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,285,527,352,602
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,282,440,341,506
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,280,342,339,402
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,369,337,431,410
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,377,438,439,510
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,372,526,443,604
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,392,618,442,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,470,534,529,593
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,465,439,529,518
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,463,358,522,421
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,463,255,521,326
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,450,154,517,227
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,444,53,504,133
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,442,1,489,35
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,348,0,407,37
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,352,53,414,126
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,361,140,426,219
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,365,235,430,320
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,554,437,612,506
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,557,531,614,593
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,547,620,612,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,481,623,521,640
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,546,345,609,426
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,546,258,601,329
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,544,160,597,243
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,526,73,594,139
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,511,0,588,59
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,598,0,640,65
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,611,87,640,161
DJI_1560_JPG.rf.81a42c6141ae53d40a76572180824ab4.jpg,640,640,arbre,616,174,640,232
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,29,21,92,100
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,107,17,168,86
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,196,16,258,83
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,287,11,353,83
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,288,92,353,173
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,201,86,266,174
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,111,99,174,177
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,34,106,89,181
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,35,187,86,267
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,205,186,267,270
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,291,193,354,277
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,394,201,447,259
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,391,107,439,168
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,370,3,437,83
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,462,20,523,95
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,542,12,609,97
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,559,95,621,196
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,471,106,537,185
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,482,202,549,274
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,571,201,631,274
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,579,282,637,366
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,582,378,640,462
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,499,385,561,463
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,406,379,467,465
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,392,279,461,362
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,483,286,550,367
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,302,278,373,364
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,314,370,376,460
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,308,467,387,552
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,319,563,393,639
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,410,569,478,640
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,501,550,567,634
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,578,560,640,640
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,582,471,640,547
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,509,469,566,546
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,400,483,484,551
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,227,564,300,640
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,149,580,197,634
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,69,568,118,620
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,0,558,36,629
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,52,469,102,534
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,126,375,173,454
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,220,379,282,467
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,123,281,178,360
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,47,384,106,455
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,0,378,16,448
DJI_1980_JPG.rf.8500705778e1e189b6e9efe334ecff41.jpg,640,640,arbre,52,305,78,334
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,65,94,122,167
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,11,39,78
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,90,41,179
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,183,44,255
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,66,179,127,245
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,270,41,345
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,363,50,442
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,0,455,55,529
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,8,548,61,607
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,81,548,150,633
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,83,471,143,536
DJI_3030_JPG.rf.80c8057ddb3bca76962bea3301f2fc36.jpg,640,640,arbre,76,378,133,433
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,0,0,62,67
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,0,83,50,152
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,1,178,22,210
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,2,258,39,332
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,61,274,114,352
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,57,188,118,245
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,81,96,122,133
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,79,14,133,70
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,163,13,219,78
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,258,40,310,82
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,342,44,404,116
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,347,0,400,24
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,433,0,490,36
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,430,53,485,130
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,514,0,570,59
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,509,71,574,146
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,593,21,640,74
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,598,92,640,158
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,598,176,640,257
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,142,188,209,273
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,151,100,218,172
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,243,116,309,190
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,241,216,310,274
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,238,298,299,380
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,142,298,202,368
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,137,383,193,458
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,56,369,112,441
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,1,345,34,424
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,0,448,24,495
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,58,457,114,528
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,55,548,119,603
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,6,596,39,639
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,139,570,198,640
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,144,486,194,549
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,223,501,290,574
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,232,413,287,457
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,324,424,389,497
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,335,332,386,392
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,326,230,393,301
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,346,147,394,197
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,418,142,488,212
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,419,237,486,304
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,420,353,473,403
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,414,432,477,520
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,322,516,387,592
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,323,610,380,640
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,410,536,474,602
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,513,357,568,422
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,512,263,569,328
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,505,165,566,239
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,593,280,640,353
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,602,368,640,432
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,505,450,571,529
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,497,546,550,634
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,582,549,635,629
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,591,472,640,531
DJI_1270_JPG.rf.8377ebf9706e612673f1be700c459baf.jpg,640,640,arbre,404,619,458,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,35,41,86,102
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,110,25,165,94
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,194,16,256,86
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,288,19,345,85
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,378,21,435,93
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,462,25,523,85
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,385,117,446,186
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,297,112,351,183
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,199,112,269,187
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,113,127,163,177
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,32,121,82,186
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,37,223,86,277
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,122,211,176,276
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,218,206,267,276
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,306,211,360,281
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,397,195,454,282
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,477,211,553,275
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,485,297,557,371
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,414,308,460,373
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,309,300,379,371
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,220,291,272,387
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,222,396,288,482
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,131,393,197,478
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,44,392,102,474
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,41,294,100,373
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,131,299,182,387
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,0,401,26,469
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,0,489,27,549
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,0,565,45,639
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,66,576,122,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,144,585,221,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,238,582,308,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,142,490,203,574
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,230,502,291,565
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,318,490,390,565
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,319,415,373,467
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,413,401,478,472
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,498,382,569,480
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,408,492,473,562
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,330,578,400,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,411,580,486,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,516,494,561,553
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,598,476,638,555
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,582,570,640,640
DJI_2010_JPG.rf.7c78edd244908114db74184e880257cd.jpg,640,640,arbre,506,583,566,640
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,500,599,562,640
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,579,596,636,640
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,605,533,640,602
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,530,497,609,574
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,561,379,640,483
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,592,280,640,374
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,28,251,96,317
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,1,354,56,413
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,2,445,23,530
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,0,236,21,281
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,66,147,123,222
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,2,132,57,193
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,0,11,31,80
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,41,35,91,91
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,100,52,165,124
DJI_1450_JPG.rf.86f50344b7c54705ee176bee8bb5811a.jpg,640,640,arbre,145,0,196,33
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,17,14,55,68
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,0,87,55,161
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,0,184,59,246
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,78,187,137,266
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,85,285,135,362
DJI_0310_JPG.rf.88daad4b111e288a34fcd6d76dde6b5a.jpg,640,640,arbre,0,280,57,341
